ID_ALUNO;ANO_INGRESSO;IE_2020;FASE_2020;PEDRA_2020;INDE_2020;IAA_2020;IEG_2020;DESTAQUE_IEG_2020;IDA_2020;DESTAQUE_IDA_2020;IPV_2020;DESTAQUE_IPV_2020;IPP_2020;IPS_2020;IAN_2020;PONTO_VIRADA_2020;IE_2021;FASE_2021;PEDRA_2021;INDE_2021;IAA_2021;IEG_2021;IPS_2021;IDA_2021;IPP_2021;IPV_2021;IAN_2021;REC_EQUIPE_1_2021;REC_EQUIPE_2_2021;REC_EQUIPE_3_2021;REC_EQUIPE_4_2021;PONTO_VIRADA_2021;NIVEL_IDEAL_2021;DEFASAGEM_2021;BOLSISTA_2022;FASE_2022;PEDRA_2022;INDE_2022;IAA_2022;IEG_2022;DESTAQUE_IEG_2022;IDA_2022;DESTAQUE_IDA_2022;IPV_2022;DESTAQUE_IPV_2022;IPS_2022;IPP_2022;IAN_2022;CG_2022;CF_2022;CT_2022;NOTA_PORT_2022;NOTA_MAT_2022;NOTA_ING_2022;QTD_AVAL_2022;REC_EQUIPE_1_2022;REC_EQUIPE_2_2022;REC_EQUIPE_3_2022;REC_EQUIPE_4_2022;INDICADO_BOLSA_2022;PONTO_VIRADA_2022;NIVEL_IDEAL_2022
1019;2020;Escola Pública;5A;Ágata;6.25;6.25;6.5;Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.;4.33;Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.;6.89;Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.;8.33;7.5;5;Não;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1020;2017;FIAP;8A;Quartzo;6.25;8.75;0.0;Ponto a melhorar em 2021: Melhorar o seu engajamento nas ações de voluntariado.;7.5;Ponto a melhorar em 2021: As suas notas na Faculdade.;0.0;;0.0;6.88;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1021;2019;Escola Pública;2M;Ágata;6.78;9.0;7.8;Seu destaque em 2020: A sua boa entrega das lições de casa.;4.5;Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.;7.58;Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.;7.19;6.88;5;Não;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1022;2020;Escola Pública;0F;Topázio;8.78;1.0;9.9;Seu destaque em 2020: A sua boa entrega das lições de casa.;9.0;Seu destaque em 2020: As suas boas notas na Passos Mágicos.;7.5;Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.;7.5;7.5;10;Não;Escola Pública;1.0;Ametista;7.22;9.0;9.2;7.5;1.9;7.7;7.9;10.0;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não;Nível 1 (4o ano);0.0;Não;1.0;Ametista;7.53;8.0;9.61;Destaque: A sua boa entrega das lições de casa.;7.58;Destaque: As suas boas notas na Passos Mágicos.;7.17;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;7.5;6.04;5.0;299.0;78.0;5.0;6.3;8.8;;3.0;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;;Não;Não;Fase 2 (5º e 6º ano)
1023;2021;;;;;;;;;;;;;;;;Escola Pública;0.0;Ametista;7.9;9.0;10.0;7.5;5.8;7.5;9.2;5.0;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não avaliado;Sim;Nível 1 (4o ano);-1.0;Não;0.0;Ágata;6.83;9.0;7.27;Melhorar: Melhorar a sua entrega de lições de casa.;5.42;Melhorar: Empenhar-se mais nas aulas e avaliações.;7.92;Destaque: A sua boa integração aos Princípios Passos Mágicos.;7.5;5.63;5.0;545.0;155.0;7.0;5.0;5.8;;2.0;Promovido de Fase;Promovido de Fase;;;Não;Não;Fase 2 (5º e 6º ano)
1024;2020;Escola Pública;5L;Quartzo;3.76;7.5;2.2;Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.;0.0;Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.;4.94;Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.;7.71;3.13;5;Não;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1025;2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Não;0.0;Topázio;8.09;8.0;8.93;Destaque: A sua boa entrega das lições de casa.;9.18;Destaque: As suas boas notas na Passos Mágicos.;7.42;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;6.25;5.63;10.0;118.0;33.0;1.0;9.2;9.2;;2.0;Mantido na Fase atual;Mantido na Fase atual;;;Não;Não;ALFA  (2º e 3º ano)
1026;2021;;;;;;;;;;;;;;;;Escola Pública;3.0;Ametista;7.01;9.6;6.1;7.5;5.6;7.1;6.2;10.0;Promovido de Fase;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não;Nível 3 (7o e 8o ano);0.0;Não;3.0;Quartzo;5.67;8.75;4.32;Melhorar: Melhorar a sua entrega de lições de casa.;2.78;Melhorar: Empenhar-se mais nas aulas e avaliações.;6.87;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;7.5;7.5;5.0;766.0;113.0;10.0;2.3;3.5;2.5;4.0;Promovido de Fase;Promovido de Fase;Promovido de Fase;Promovido de Fase;Não;Não;Fase 4 (9º ano)
1027;2016;Rede Decisão/União;5G;Ametista;8.07;8.75;9.0;Seu destaque em 2020: A sua boa entrega das lições de casa.;6.33;Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.;9.0;Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.;8.91;4.38;10;Sim;Rede Decisão;6.0;Ágata;5.67;7.5;3.9;0.0;6.8;7.1;5.4;10.0;Mantido na Fase atual;Promovido de Fase;Não avaliado;Promovido de Fase;Não;Nível 6 (2o EM);0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1028;2019;Escola Pública;2C;Ametista;7.73;9.5;9.1;Seu destaque em 2020: A sua boa entrega das lições de casa.;7.5;Seu destaque em 2020: As suas boas notas na Passos Mágicos.;7.11;Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.;7.92;7.5;5;Não;Escola Pública;2.0;Ametista;6.92;8.4;5.4;7.5;7.1;7.5;7.8;5.0;Mantido na Fase atual;Mantido na Fase atual;Promovido de Fase;Não avaliado;Não;Nível 3 (7o e 8o ano);-1.0;Não;3.0;Ágata;6.94;7.92;6.67;Melhorar: Melhorar a sua entrega de lições de casa.;7.44;Melhorar: Empenhar-se mais nas aulas e avaliações.;5.71;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;4.38;7.5;10.0;509.0;64.0;8.0;5.3;8.5;8.5;4.0;Mantido na Fase atual;Mantido na Fase atual;Promovido de Fase;Promovido de Fase;Não;Não;Fase 3 (7º e 8º ano)
1029;2019;Escola Pública;1D;Ametista;8.35;9.5;8.7;Seu destaque em 2020: A sua boa entrega das lições de casa.;9.0;Seu destaque em 2020: As suas boas notas na Passos Mágicos.;9.0;Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.;8.13;7.5;5;Sim;Escola Pública;2.0;Topázio;8.78;9.0;7.9;7.5;8.4;9.2;9.7;10.0;Promovido de Fase + Bolsa;Promovido de Fase + Bolsa;Promovido de Fase + Bolsa;Não avaliado;Sim;Nível 2 (5o e 6o ano);0.0;Sim;3.0;Ametista;7.93;8.75;8.92;Destaque: A sua boa entrega das lições de casa.;5.78;Melhorar: Empenhar-se mais nas aulas e avaliações.;7.92;Destaque: A sua boa integração aos Princípios Passos Mágicos.;7.5;7.81;10.0;161.0;25.0;6.0;5.3;7.2;4.8;4.0;Promovido de Fase + Bolsa;Promovido de Fase;Promovido de Fase;Promovido de Fase + Bolsa;Não;Não;Fase 3 (7º e 8º ano)
1030;2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Não;2.0;Ágata;6.87;8.5;8.28;Destaque: A sua boa entrega das lições de casa.;5.75;Melhorar: Empenhar-se mais nas aulas e avaliações.;6.61;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;7.5;6.46;5.0;531.0;82.0;6.0;6.0;5.5;;3.0;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;;Não;Não;Fase 3 (7º e 8º ano)
1031;2020;Escola Pública;0B;Topázio;9.17;9.0;1.0;Seu destaque em 2020: A sua boa entrega das lições de casa.;1.0;Seu destaque em 2020: As suas boas notas na Passos Mágicos.;8.83;Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.;7.5;7.5;10;Sim;Escola Pública;1.0;Topázio;8.86;9.5;10.0;7.5;8.1;7.5;9.0;10.0;Promovido de Fase + Bolsa;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Sim;Nível 1 (4o ano);0.0;Não;1.0;Ametista;7.95;8.5;1.0;Destaque: A sua boa entrega das lições de casa.;8.83;Destaque: As suas boas notas na Passos Mágicos.;7.5;Destaque: A sua boa integração aos Princípios Passos Mágicos.;7.5;5.83;5.0;155.0;38.0;5.0;8.7;9.0;;3.0;Promovido de Fase;Promovido de Fase;Promovido de Fase;;Não;Não;Fase 2 (5º e 6º ano)
1032;;;;;;;;;;;;;;;;;Escola Pública;1.0;Ametista;7.45;10.0;8.3;7.5;5.1;8.5;8.3;5.0;Promovido de Fase;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não;Nível 3 (7o e 8o ano);-2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1033;2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Não;0.0;Topázio;8.24;9.5;7.33;Melhorar: Melhorar a sua entrega de lições de casa.;9.1;Destaque: As suas boas notas na Passos Mágicos.;8.17;Destaque: A sua boa integração aos Princípios Passos Mágicos.;8.13;5.63;10.0;74.0;20.0;1.0;9.3;8.9;;2.0;Promovido de Fase;Mantido na Fase atual;;;Não;Não;ALFA  (2º e 3º ano)
1034;2019;Escola Pública;2N;Ametista;7.75;8.0;8.5;Seu destaque em 2020: A sua boa entrega das lições de casa.;5.5;Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.;7.94;Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.;8.13;7.5;10;Não;Escola Pública;2.0;Ametista;7.68;8.0;9.2;7.5;5.8;8.3;9.0;5.0;Mantido na Fase atual;Promovido de Fase;Promovido de Fase;Não avaliado;Sim;Nível 3 (7o e 8o ano);-1.0;Não;2.0;Ametista;7.5;9.5;9.49;Destaque: A sua boa entrega das lições de casa.;6.63;Melhorar: Empenhar-se mais nas aulas e avaliações.;7.33;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;7.5;6.04;5.0;314.0;47.0;3.0;5.4;7.8;;3.0;Mantido na Fase atual;Promovido de Fase;Promovido de Fase;;Não;Não;Fase 3 (7º e 8º ano)
1035;2020;Escola Pública;1C;Ametista;8.26;9.5;9.4;Seu destaque em 2020: A sua boa entrega das lições de casa.;1.0;Seu destaque em 2020: As suas boas notas na Passos Mágicos.;7.17;Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.;7.5;7.5;5;Não;Escola Pública;1.0;Ametista;7.72;9.5;7.9;6.9;6.0;8.8;9.6;5.0;Promovido de Fase;Mantido na Fase + Bolsa;Promovido de Fase;Não avaliado;Sim;Nível 2 (5o e 6o ano);-1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1036;2020;Escola Pública;1E;Quartzo;4.7;8.42;3.3;Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.;0.0;Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.;6.83;Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.;6.46;6.88;5;Não;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1037;2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Não;3.0;Topázio;8.12;8.33;8.15;Destaque: A sua boa entrega das lições de casa.;8.0;Destaque: As suas boas notas na Passos Mágicos.;7.79;Destaque: A sua boa integração aos Princípios Passos Mágicos.;6.88;8.13;10.0;107.0;18.0;1.0;8.0;7.5;8.5;4.0;Promovido de Fase + Bolsa;Mantido na Fase atual;Promovido de Fase;Promovido de Fase;Sim;Não;Fase 3 (7º e 8º ano)
1038;2021;;;;;;;;;;;;;;;;Escola Pública;4.0;Ágata;6.62;8.3;6.1;0.0;6.5;8.0;7.3;10.0;Promovido de Fase;Promovido de Fase;Promovido de Fase;Promovido de Fase;Não;Nível 4 (9o ano);0.0;Não;5.0;Ametista;7.53;9.17;7.45;Melhorar: Melhorar a sua entrega de lições de casa.;5.78;Melhorar: Empenhar-se mais nas aulas e avaliações.;7.88;Destaque: A sua boa integração aos Princípios Passos Mágicos.;7.5;6.46;10.0;298.0;20.0;8.0;1.7;6.3;9.3;3.0;Mantido na Fase atual;Mantido na Fase atual;Promovido de Fase + Bolsa;;Sim;Não;Fase 5 (1º EM)
1039;2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Não;0.0;Ametista;7.63;9.5;9.07;Destaque: A sua boa entrega das lições de casa.;7.0;Melhorar: Empenhar-se mais nas aulas e avaliações.;8.08;Destaque: A sua boa integração aos Princípios Passos Mágicos.;7.5;5.94;5.0;262.0;74.0;3.0;7.0;7.0;;2.0;Mantido na Fase atual;Mantido na Fase atual;;;Não;Não;Fase 2 (5º e 6º ano)
1040;2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Não;3.0;Ametista;7.27;9.58;8.42;Destaque: A sua boa entrega das lições de casa.;6.17;Melhorar: Empenhar-se mais nas aulas e avaliações.;6.96;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;7.5;7.5;5.0;407.0;49.0;2.0;4.8;5.8;7.8;4.0;Promovido de Fase;Mantido na Fase atual;Promovido de Fase;Mantido na Fase atual;Não;Não;Fase 4 (9º ano)
1041;2019;Escola Pública;3M;Ametista;7.79;8.75;5.4;Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.;8.67;Seu destaque em 2020: As suas boas notas na Passos Mágicos.;7.79;Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.;7.97;7.5;10;Não;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1042;2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Não;3.0;Ágata;6.89;9.58;8.5;Destaque: A sua boa entrega das lições de casa.;5.17;Melhorar: Empenhar-se mais nas aulas e avaliações.;6.0;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;7.5;7.5;5.0;528.0;68.0;5.0;7.0;3.5;5.0;4.0;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;Não;Não;Fase 4 (9º ano)
1043;;;;;;;;;;;;;;;;;Escola Pública;0.0;Topázio;8.37;9.5;10.0;7.5;6.8;7.5;7.8;10.0;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não avaliado;Não;ALFA  (2o e 3o ano);0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1044;2021;;;;;;;;;;;;;;;;Escola Pública;0.0;Topázio;8.25;9.0;10.0;7.5;5.5;7.5;8.8;10.0;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não avaliado;Não;ALFA  (2o e 3o ano);0.0;Não;0.0;Ametista;7.28;8.0;8.45;Destaque: A sua boa entrega das lições de casa.;7.32;Melhorar: Empenhar-se mais nas aulas e avaliações.;7.58;Destaque: A sua boa integração aos Princípios Passos Mágicos.;7.5;5.63;5.0;400.0;117.0;6.0;7.1;7.6;;2.0;Promovido de Fase;Mantido na Fase atual;;;Não;Não;Fase 1 (4º ano)
1045;2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Não;2.0;Ametista;7.9;9.5;9.37;Destaque: A sua boa entrega das lições de casa.;7.42;Melhorar: Empenhar-se mais nas aulas e avaliações.;6.83;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;7.5;4.79;10.0;168.0;25.0;4.0;5.8;9.0;;3.0;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;;Não;Não;Fase 2 (5º e 6º ano)
1046;2018;Escola Pública;3R;Ametista;7.99;7.5;9.3;Seu destaque em 2020: A sua boa entrega das lições de casa.;7.67;Seu destaque em 2020: As suas boas notas na Passos Mágicos.;8.83;Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.;8.33;7.5;5;Sim;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1047;2018;Escola Pública;4L;Quartzo;4.83;7.5;2.1;Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.;0.0;Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.;5.61;Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.;7.92;7.5;10;Não;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1048;2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Não;1.0;Ametista;7.04;8.0;9.72;Destaque: A sua boa entrega das lições de casa.;4.75;Melhorar: Empenhar-se mais nas aulas e avaliações.;5.89;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;7.5;4.17;10.0;476.0;123.0;8.0;2.0;7.5;;3.0;Mantido na Fase atual;Promovido de Fase;Mantido na Fase atual;;Não;Não;Fase 1 (4º ano)
1049;2021;;;;;;;;;;;;;;;;Escola Pública;1.0;Ametista;7.46;7.9;8.8;7.5;6.0;8.5;8.1;5.0;Promovido de Fase;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não;Nível 2 (5o e 6o ano);-1.0;Não;1.0;Ametista;7.11;8.5;8.88;Destaque: A sua boa entrega das lições de casa.;6.25;Melhorar: Empenhar-se mais nas aulas e avaliações.;6.78;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;7.5;6.25;5.0;453.0;115.0;10.0;4.5;8.0;;3.0;Mantido na Fase atual;Mantido na Fase atual;Promovido de Fase;;Não;Não;Fase 2 (5º e 6º ano)
1050;2021;;;;;;;;;;;;;;;;Escola Pública;0.0;Topázio;8.79;10.0;10.0;7.5;6.9;7.5;9.5;10.0;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não avaliado;Sim;ALFA  (2o e 3o ano);0.0;Não;0.0;Ametista;7.79;1.0;8.87;Destaque: A sua boa entrega das lições de casa.;8.25;Destaque: As suas boas notas na Passos Mágicos.;7.75;Destaque: A sua boa integração aos Princípios Passos Mágicos.;7.5;5.63;5.0;205.0;54.0;1.0;8.0;8.5;;2.0;Mantido na Fase atual;Mantido na Fase atual;;;Não;Não;Fase 1 (4º ano)
1051;2019;Escola Pública;3F;Ágata;6.25;9.17;2.8;Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.;3.67;Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.;7.72;Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.;7.5;7.5;10;Não;Escola Pública;3.0;Quartzo;3.6;0.0;1.7;7.5;1.3;6.9;2.9;10.0;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não avaliado;Não;Nível 3 (7o e 8o ano);0.0;Não;3.0;Ágata;6.76;8.75;7.19;Melhorar: Melhorar a sua entrega de lições de casa.;5.83;Melhorar: Empenhar-se mais nas aulas e avaliações.;7.04;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;5.63;8.13;5.0;566.0;74.0;6.0;6.2;5.8;5.5;4.0;Promovido de Fase + Bolsa;Mantido na Fase atual;Promovido de Fase;Mantido na Fase atual;Sim;Não;Fase 4 (9º ano)
1052;2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Não;2.0;Topázio;8.11;9.5;7.96;Destaque: A sua boa entrega das lições de casa.;8.42;Destaque: As suas boas notas na Passos Mágicos.;7.67;Destaque: A sua boa integração aos Princípios Passos Mágicos.;6.88;6.67;10.0;111.0;16.0;2.0;7.8;9.0;;3.0;Mantido na Fase atual;Promovido de Fase;Mantido na Fase atual;;Não;Não;Fase 2 (5º e 6º ano)
1053;2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Não;5.0;Ametista;7.89;8.75;9.42;Destaque: A sua boa entrega das lições de casa.;9.25;Destaque: As suas boas notas na Passos Mágicos.;7.25;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;7.5;5.83;5.0;173.0;11.0;4.0;8.5;10.0;;3.0;Promovido de Fase;Promovido de Fase + Bolsa;Mantido na Fase atual;;Sim;Não;Fase 7 (3º EM)
1054;2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Não;1.0;Ametista;7.78;9.0;9.33;Destaque: A sua boa entrega das lições de casa.;6.5;Melhorar: Empenhar-se mais nas aulas e avaliações.;6.78;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;7.5;6.04;10.0;210.0;53.0;2.0;4.5;8.5;;3.0;Mantido na Fase atual;Promovido de Fase;Mantido na Fase atual;;Não;Não;Fase 1 (4º ano)
1055;2021;;;;;;;;;;;;;;;;Escola Pública;3.0;Ágata;6.42;7.5;4.7;5.0;4.7;7.7;7.6;10.0;Promovido de Fase;Promovido de Fase + Bolsa;Mantido na Fase atual;Não avaliado;Não;Nível 3 (7o e 8o ano);0.0;Não;4.0;Ametista;7.46;6.67;8.6;Destaque: A sua boa entrega das lições de casa.;6.28;Melhorar: Empenhar-se mais nas aulas e avaliações.;7.58;Destaque: A sua boa integração aos Princípios Passos Mágicos.;5.63;7.34;10.0;332.0;27.0;5.0;6.0;6.8;6.0;4.0;Promovido de Fase;Mantido na Fase atual;Mantido na Fase atual;Promovido de Fase;Não;Não;Fase 4 (9º ano)
1056;2019;Escola Pública;3L;Quartzo;4.34;7.5;3.7;Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.;2.67;Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.;5.08;Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.;6.09;4.38;2.5;Não;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1057;2021;;;;;;;;;;;;;;;;Escola Pública;3.0;Ametista;7.49;8.3;5.6;7.5;5.8;8.3;9.0;10.0;Promovido de Fase;Promovido de Fase + Bolsa;Promovido de Fase;Não avaliado;Sim;Nível 3 (7o e 8o ano);0.0;Não;3.0;Ágata;6.43;8.33;6.85;Melhorar: Melhorar a sua entrega de lições de casa.;5.17;Melhorar: Empenhar-se mais nas aulas e avaliações.;5.96;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;7.5;7.5;5.0;656.0;85.0;6.0;4.7;5.8;5.0;4.0;Promovido de Fase;Mantido na Fase atual;Promovido de Fase;Promovido de Fase;Não;Não;Fase 4 (9º ano)
1058;2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Não;2.0;Ametista;7.76;8.0;8.7;Destaque: A sua boa entrega das lições de casa.;7.25;Melhorar: Empenhar-se mais nas aulas e avaliações.;6.89;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;7.5;6.46;10.0;213.0;33.0;1.0;6.5;8.0;;3.0;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;;Não;Não;Fase 2 (5º e 6º ano)
1059;2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Não;3.0;Quartzo;4.84;7.92;3.67;Melhorar: Melhorar a sua entrega de lições de casa.;1.83;Melhorar: Empenhar-se mais nas aulas e avaliações.;6.29;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;7.5;6.88;2.5;833.0;134.0;9.0;0.0;5.0;0.5;4.0;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;Promovido de Fase;Não;Não;Fase 6 (2º EM)
1060;2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Não;3.0;Ametista;7.21;9.58;8.65;Destaque: A sua boa entrega das lições de casa.;3.5;Melhorar: Empenhar-se mais nas aulas e avaliações.;6.83;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;7.5;7.03;10.0;425.0;51.0;3.0;5.0;2.0;;4.0;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;Não;Não;Fase 3 (7º e 8º ano)
1061;2018;Escola Pública;2C;Ametista;7.94;9.5;8.5;Seu destaque em 2020: A sua boa entrega das lições de casa.;9.0;Seu destaque em 2020: As suas boas notas na Passos Mágicos.;7.56;Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.;7.92;6.88;5;Não;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1062;2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Não;5.0;Ágata;6.24;6.67;7.25;Melhorar: Melhorar a sua entrega de lições de casa.;4.25;Melhorar: Empenhar-se mais nas aulas e avaliações.;5.83;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;5.0;6.09;10.0;697.0;43.0;10.0;5.0;3.5;;4.0;Promovido de Fase;Mantido na Fase atual;Promovido de Fase;Mantido na Fase atual;Não;Não;Fase 5 (1º EM)
1063;2021;;;;;;;;;;;;;;;;Escola Pública;0.0;Quartzo;4.9;9.5;0.0;7.5;2.3;7.5;7.5;5.0;Não avaliado;Mantido na Fase atual;Não avaliado;Não avaliado;Não;Nível 1 (4o ano);-1.0;Não;0.0;Quartzo;5.55;9.0;4.57;Melhorar: Melhorar a sua entrega de lições de casa.;4.17;Melhorar: Empenhar-se mais nas aulas e avaliações.;6.08;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;7.5;4.38;5.0;783.0;185.0;13.0;5.0;3.3;;2.0;Mantido na Fase atual;Mantido na Fase atual;;;Não;Não;Fase 2 (5º e 6º ano)
1064;;;;;;;;;;;;;;;;;Escola Pública;0.0;Ágata;6.82;10.0;10.0;0.0;6.3;5.0;7.8;5.0;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não avaliado;Não;Nível 2 (5o e 6o ano);-2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1065;2021;;;;;;;;;;;;;;;;Escola Pública;0.0;Ametista;8.0;9.5;10.0;7.5;7.0;7.5;8.3;5.0;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não avaliado;Não;Nível 1 (4o ano);-1.0;Não;0.0;Ametista;7.51;9.5;9.0;Destaque: A sua boa entrega das lições de casa.;7.0;Melhorar: Empenhar-se mais nas aulas e avaliações.;7.58;Destaque: A sua boa integração aos Princípios Passos Mágicos.;7.5;5.94;5.0;304.0;87.0;8.0;7.3;6.7;;2.0;Mantido na Fase atual;Mantido na Fase atual;;;Não;Não;Fase 2 (5º e 6º ano)
1066;2021;;;;;;;;;;;;;;;;Escola Pública;3.0;Ágata;6.54;6.7;4.7;7.5;5.8;7.3;6.5;10.0;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não;Nível 3 (7o e 8o ano);0.0;Não;4.0;Ametista;7.21;6.67;8.49;Destaque: A sua boa entrega das lições de casa.;5.52;Melhorar: Empenhar-se mais nas aulas e avaliações.;6.54;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;7.5;6.88;10.0;423.0;34.0;8.0;4.7;5.5;6.4;4.0;Mantido na Fase atual;Mantido na Fase atual;Promovido de Fase;Promovido de Fase;Não;Não;Fase 4 (9º ano)
